Raw_TermEst,Smoothed,dates,time
387.44514926457,387.44514926457,1984-10-30,0
387.44514926457,387.44514926457,1984-12-17,48
387.44514926457,387.44514926457,1986-01-21,448
387.44514926457,387.44514926457,1986-08-01,640
387.44514926457,387.44514926457,1986-10-20,720
387.44514926457,387.44514926457,1987-02-09,832
387.44514926457,387.44514926457,1987-02-25,848
387.44514926457,387.44514926457,1987-05-16,928
387.44514926457,387.44514926457,1987-06-01,944
387.44514926457,387.44514926457,1987-06-17,960
336.465491348567,387.44514926457,1995-01-30,3744
336.465491348567,387.44514926457,1995-03-19,3792
342.839162730548,387.44514926457,1995-04-04,3808
342.839162730548,387.44514926457,1995-05-22,3856
247.669392658967,387.44514926457,2000-02-05,5576
247.669392658967,387.442981218806,2000-02-21,5592
241.347679423319,387.437108874331,2001-02-07,5944
241.347679423319,387.430003745484,2001-03-11,5976
241.347679423319,387.421246788759,2001-04-12,6008
235.026681952924,387.407477422553,2001-08-18,6136
241.347679423319,387.385854424333,2001-12-08,6248
241.347679423319,387.351944711236,2002-02-10,6312
241.347679423319,387.298848394701,2002-06-02,6424
241.347679423319,387.215862734566,2002-08-21,6504
241.347679423319,387.086468319685,2002-10-24,6568
241.347679423319,386.885356059891,2003-01-12,6648
235.026681952924,386.574185844886,2003-05-20,6776
235.026681952924,386.095883187388,2003-07-23,6840
228.704416827037,385.367779659745,2003-12-14,6984
222.380124473406,384.275241418669,2004-05-22,7144
222.380124473406,382.670225396681,2004-09-11,7256
228.704416827037,380.383585947663,2005-01-01,7368
235.026681952924,377.263501568963,2005-01-17,7384
235.026681952924,373.247028343624,2005-02-18,7416
241.347679423319,368.446238552262,2005-03-06,7432
235.026681952924,363.190761576754,2005-07-12,7560
235.026681952924,357.962731069656,2005-08-29,7608
235.026681952924,353.234333810199,2005-09-30,7640
241.347679423319,349.312327069998,2005-11-17,7688
241.347679423319,346.28652296523,2005-12-19,7720
241.347679423319,344.063765942874,2006-01-04,7736
241.347679423319,342.528759985691,2006-02-05,7768
241.347679423319,341.44492239407,2006-02-21,7784
222.380124473406,340.740936893397,2007-02-08,8136
222.380124473406,340.273119617438,2007-03-12,8168
222.380124473406,339.960911588503,2007-03-28,8184
222.380124473406,339.742856978884,2007-05-15,8232
222.380124473406,339.579545022249,2007-08-19,8328
222.380124473406,339.42978938874,2007-12-09,8440
216.054763745151,339.30336144109,2008-05-01,8584
209.729946638367,339.157535721887,2008-09-22,8728
203.406388747881,338.998955900473,2009-01-28,8856
203.406388747881,338.779031175087,2009-02-13,8872
203.406388747881,338.48930338392,2009-03-17,8904
203.406388747881,338.124709965009,2009-06-05,8984
203.406388747881,337.636020991052,2009-06-13,8992
203.406388747881,336.982788479323,2009-08-24,9064
203.406388747881,336.114424811562,2009-09-09,9080
203.406388747881,334.9737332231,2009-09-25,9096
203.406388747881,333.467209296345,2009-11-20,9152
203.406388747881,331.504934668658,2010-02-08,9232
203.406388747881,328.987813177165,2010-03-04,9256
203.406388747881,325.786362604433,2010-04-05,9288
203.406388747881,321.81098648555,2010-04-21,9304
190.758875324749,316.981149954558,2011-01-02,9560
190.758875324749,311.26971920316,2011-03-07,9624
190.758875324749,304.762064976543,2011-03-23,9640
190.758875324749,297.644084468428,2011-04-08,9656
190.758875324749,290.172456090714,2011-07-05,9744
184.432091317836,282.699302100538,2011-12-20,9912
184.432091317836,275.576640361661,2012-01-21,9944
184.432091317836,269.069930248377,2012-02-06,9960
184.432091317836,263.371544433446,2012-03-25,10008
184.432091317836,258.555985030965,2012-04-10,10024
178.102988929311,254.604545702641,2012-11-20,10248
178.102988929311,251.43833135047,2013-02-08,10328
178.102988929311,248.941809036851,2013-02-24,10344
178.102988929311,246.993500870996,2013-03-12,10360
178.102988929311,245.478984094073,2013-05-23,10432
178.102988929311,244.29646466531,2013-06-08,10448
178.102988929311,243.365265991355,2013-07-02,10472
178.102988929311,242.621653555903,2013-08-11,10512
178.102988929311,242.012182052321,2013-08-27,10528
178.102988929311,241.498954103141,2013-09-12,10544
178.102988929311,241.05326390506,2013-12-25,10648
178.102988929311,240.652364032556,2014-01-02,10656
178.102988929311,240.281685029235,2014-01-10,10664
178.102988929311,239.928621622199,2014-01-18,10672
178.102988929311,239.586476238073,2014-02-27,10712
178.102988929311,239.248457114809,2014-03-07,10720
178.102988929311,238.910506258764,2014-03-23,10736
178.102988929311,238.571851684552,2014-03-31,10744
178.102988929311,238.232185728018,2014-05-02,10776
178.102988929311,237.889742181313,2014-05-18,10792
178.102988929311,237.543532589267,2014-06-19,10824
178.102988929311,237.19746257371,2014-06-27,10832
178.102988929311,236.855601252797,2014-07-05,10840
178.102988929311,236.515593079198,2014-07-13,10848
178.102988929311,236.176730488813,2014-08-14,10880
184.432091317836,235.837961418027,2014-09-15,10912
184.432091317836,235.4985112996,2014-10-09,10936
184.432091317836,235.15478783388,2014-12-04,10992
184.432091317836,234.805058328002,2014-12-12,11000
184.432091317836,234.444537757226,2014-12-20,11008
184.432091317836,234.06678776697,2015-01-13,11032
184.432091317836,233.662026153917,2015-01-29,11048
184.432091317836,233.225114725864,2015-02-06,11056
184.432091317836,232.74825190756,2015-03-02,11080
184.432091317836,232.221127640061,2015-03-10,11088
184.432091317836,231.633684321603,2015-03-18,11096
184.432091317836,230.978190187721,2015-04-11,11120
184.432091317836,230.242677537862,2015-05-21,11160
184.432091317836,229.42293714973,2015-06-22,11192
184.432091317836,228.511213724355,2015-06-30,11200
184.432091317836,227.50572030204,2015-07-08,11208
184.432091317836,226.40279874006,2015-07-16,11216
184.432091317836,225.203765371132,2015-07-24,11224
184.432091317836,223.914434983394,2015-08-09,11240
190.758875324749,222.541004511912,2015-08-17,11248
197.083254429724,221.095310125254,2015-12-07,11360
203.406388747881,219.588793202774,2015-12-23,11376
209.729946638367,218.036229355476,2015-12-31,11384
216.054763745151,216.451994996014,2016-01-24,11408
216.054763745151,214.849254137173,2016-02-17,11432
216.054763745151,213.242151647387,2016-02-25,11440
222.380124473406,211.641815330605,2016-03-04,11448
222.380124473406,210.055259928542,2016-03-12,11456
222.380124473406,208.491145123377,2016-03-20,11464
222.380124473406,206.949629987237,2016-03-28,11472
222.380124473406,205.433179092362,2016-04-13,11488
222.380124473406,203.939359630943,2016-05-31,11536
222.380124473406,202.468499006015,2016-06-08,11544
222.380124473406,201.020571770396,2016-06-16,11552
222.380124473406,199.593941096625,2016-06-24,11560
222.380124473406,198.190853228362,2016-07-18,11584
222.380124473406,196.815945204843,2016-07-26,11592
222.380124473406,195.478394851308,2016-08-03,11600
222.380124473406,194.189385870786,2016-08-11,11608
222.380124473406,192.960757131015,2016-08-19,11616
222.380124473406,191.813262455371,2016-10-14,11672
222.380124473406,190.760601087301,2016-10-30,11688
222.380124473406,189.820474352298,2016-12-17,11736
222.380124473406,189.011646145463,2016-12-25,11744
222.380124473406,188.345606451731,2017-01-10,11760
222.380124473406,187.833868593854,2017-01-18,11768
222.380124473406,187.484302524853,2017-01-26,11776
222.380124473406,187.297150734892,2017-02-03,11784
222.380124473406,187.273527236111,2017-02-11,11792
222.380124473406,187.410027031621,2017-02-27,11808
222.380124473406,187.699035892561,2017-03-07,11816
222.380124473406,188.132269052888,2017-03-15,11824
222.380124473406,188.699772546338,2017-03-23,11832
222.380124473406,189.391604739611,2017-03-31,11840
222.380124473406,190.196419277016,2017-05-26,11896
222.380124473406,191.101935974554,2017-06-03,11904
222.380124473406,192.096510471035,2017-06-11,11912
222.380124473406,193.168442940079,2017-06-19,11920
222.380124473406,194.305912699806,2017-06-27,11928
216.054763745151,195.497352171045,2017-12-04,12088
216.054763745151,196.731339828105,2017-12-12,12096
216.054763745151,197.996186527554,2017-12-28,12112
216.054763745151,199.280637754904,2018-01-21,12136
216.054763745151,200.573380648363,2018-02-06,12152
216.054763745151,201.863792705444,2018-02-22,12168
216.054763745151,203.141398471745,2018-05-29,12264
216.054763745151,204.396538387688,2018-06-14,12280
216.054763745151,205.620094683121,2018-06-22,12288
216.054763745151,206.803905273762,2018-07-08,12304
216.054763745151,207.94076564848,2018-07-16,12312
216.054763745151,209.024442589846,2018-07-24,12320
216.054763745151,210.049950517027,2018-08-01,12328
216.054763745151,211.013546536894,2018-08-17,12344
216.054763745151,211.912516755715,2018-10-04,12392
216.054763745151,212.745581925336,2018-12-31,12480
216.054763745151,213.512438223497,2019-01-24,12504
216.054763745151,214.213833353431,2019-02-01,12512
216.054763745151,214.851663327311,2019-02-09,12520
216.054763745151,215.428551574162,2019-02-17,12528
216.054763745151,215.94792832286,2019-03-13,12552
216.054763745151,216.413788146098,2019-04-06,12576
216.054763745151,216.829824897914,2019-05-16,12616
222.380124473406,217.200678853491,2019-07-03,12664
228.704416827037,217.531187923331,2019-08-04,12696
235.026681952924,217.826423799957,2019-08-28,12720
235.026681952924,218.090567133343,2019-09-13,12736
